Region,NAICS,Coal,Coke_and_breeze,Diesel,LPG_NGL,Natural_gas,Net_electricity,Other,Residual_fuel_oil,Total
Midwest Census Region,311,106.64729058599985,3.6494625549999995,-2.420486964999985,0.7143015029999873,92.59576729099786,12.199048668005943,-4.7970062669999045,NaN,211.33164505399736
Midwest Census Region,312,5.431584718999964,0.0,NaN,NaN,3.9551906389999445,0.336860995000019,NaN,0.005467377,11.670205586999888
Midwest Census Region,313,0.0,0.0,NaN,NaN,-0.24706544700000066,-0.295558301,NaN,0.0,-0.05020584899999947
Midwest Census Region,314,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,NaN
Midwest Census Region,315,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
Midwest Census Region,316,0.0,0.0,0.16241315400000006,NaN,-0.07926344399999863,-0.7701589469999999,0.22679075699999968,0.0,0.7459410930000008
Midwest Census Region,321,0.7626167469999989,0.0,0.7339639539999792,-0.27291397700000164,-3.8425608149999455,-0.694735184999951,13.162321080999657,0.0,11.848675336999726
Midwest Census Region,322,16.407105293999912,0.0,-0.4807298779999999,-0.5423184889999997,33.40220755200032,12.095831786999767,-50.896357867999974,NaN,10.23507484099963
Midwest Census Region,323,0.0,0.0,NaN,NaN,-1.008334823000018,0.9960385040001754,NaN,0.0,0.46285462000025746
Midwest Census Region,324,1.0431423100000008,0.0,-0.618456839,-18.80226393,-60.30976793200021,4.501616927000178,-60.66284650400013,NaN,-134.79134556699933
Midwest Census Region,325,-48.562648890999355,0.0,-0.1253220370000132,6.969674590000011,130.90534591599533,7.236593586002215,19.001808376000938,0.0,115.42543893600896
Midwest Census Region,326,0.0,0.0,NaN,-0.062085863999998825,3.9401703030003787,4.877927663999429,0.0,0.0,8.970995283997993
Midwest Census Region,327,-14.021537290000055,-8.847834131,1.102834649000037,-0.978415646,26.579778559997862,-6.197198239999679,-1.3293508759999924,0.0,-3.691749261001007
Midwest Census Region,331,55.14657995499995,-236.222463464,-1.2046145749999981,-0.6190759670000012,18.67543863300233,167.3613107220005,-13.355737746999978,NaN,-9.74944430499329
Midwest Census Region,332,0.479715909,0.0,NaN,-1.923840216000039,-25.29307264100089,-0.7382222780014445,NaN,0.0,-27.950610066989753
Midwest Census Region,333,NaN,0.464726841,-1.3575687889999548,0.0262526159999652,8.828308751997227,2.6932641739985215,0.11657039300001992,0.2420346639999986,10.373204384992292
